195.513,-1130.36131
195.729,-1130.36131
195.945,-1130.36131
196.161,-1151.54117
196.378,-1157.52137
196.594,-311.07414
196.81,-495.96193
197.026,254.30378
197.242,101.0612
197.458,-129.42561
197.674,-110.98667
197.89,221.66186
198.106,490.02326
198.322,-261.23915
198.538,-143.87776
198.754,109.28397
198.97,276.23117
199.186,-271.95367
199.402,-188.97842
199.618,157.62391
199.834,477.56452
200.049,-243.29855
200.265,-91.30185
200.481,407.29719
200.697,1050.16851
200.913,-277.18635
201.129,-24.52297
201.345,25.06285
201.56,474.32524
201.776,-218.13189
201.992,-247.53453
202.208,312.36154
202.424,-186.73585
202.639,-151.35301
202.855,-261.98667
203.071,245.58266
203.287,473.82689
203.502,-148.86126
203.718,-130.67149
203.934,460.62062
204.15,188.27242
204.365,-204.67644
204.581,-121.95036
204.797,-75.10548
205.012,219.17012
205.228,-203.18139
205.444,-174.02792
205.659,164.10246
205.875,209.20312
206.091,-128.42891
206.306,246.82853
206.522,423.99191
206.737,255.30048
206.953,175.06615
207.168,203.47209
207.384,499.99026
207.6,259.0381
207.815,198.23942
208.031,-289.14674
208.246,242.34338
208.462,187.5249
208.677,-127.68139
208.893,-300.11044
209.108,286.9457
209.323,-29.75564
209.539,-320.54278
209.754,0.39453
209.97,439.19158
210.185,256.54636
210.401,-220.87281
210.616,-61.89921
210.831,352.72788
211.047,156.12886
211.262,-270.45862
211.477,-29.75564
211.693,183.5381
211.908,417.51336
212.123,-407.50483
212.339,-74.35795
212.554,251.06451
212.769,477.81369
212.985,-299.11374
213.2,-98.7771
213.415,341.51501
213.63,14.84667
213.846,-218.38106
214.061,-418.71771
214.276,341.01666
214.491,-26.76554
214.706,-110.48832
214.922,-235.07578
215.137,265.76583
215.352,-21.03452
215.567,-284.41242
215.782,-36.48336
215.997,86.60905
216.212,95.57935
216.428,-191.22099
216.643,-228.84641
216.858,-140.88766
217.073,414.02491
217.288,-142.38271
217.503,-145.12363
217.718,-186.73585
217.933,415.76914
218.148,-93.29525
218.363,-140.88766
218.578,655.47542
218.793,63.68496
219.008,-264.7276
219.223,-3.09392
219.438,-216.88601
219.653,35.02984
219.868,-64.64013
220.083,-338.98173
220.298,296.16517
220.512,162.35823
220.727,-264.97677
220.942,-20.03782
221.157,349.23943
221.372,-82.58072
221.587,-86.31835
221.802,80.1305
222.016,438.9424
222.231,274.48695
222.446,-178.01472
222.661,-29.25729
222.876,312.61071
223.09,228.38959
223.305,-23.27709
223.52,-266.97017
223.735,355.21963
223.949,404.05791
224.164,-158.82825
224.379,-199.94212
224.594,698.58268
224.808,151.14536
225.023,-216.63684
225.238,-208.41406
225.452,705.55958
225.667,292.42754
225.882,-23.27709
226.096,99.31697
226.311,393.34339
226.525,128.71962
226.74,-29.50646
226.955,-118.46191
227.169,391.34999
227.384,-14.05762
227.598,-455.5956
227.813,-336.98833
228.027,383.37639
228.242,336.03316
228.456,-363.89922
228.671,-78.8431
228.885,343.01006
229.1,522.41601
229.314,-76.60053
229.529,-205.17479
229.743,353.72458
229.958,424.24108
230.172,-160.07413
230.386,-61.40086
230.601,556.05462
230.815,132.95559
231.03,-18.54277
231.244,-4.83815
231.458,380.13712
231.673,241.84503
231.887,-139.89096
232.101,105.79552
232.316,-21.03452
232.53,639.7774
232.744,-361.40747
232.958,58.70146
233.173,163.60411
233.387,60.69486
233.601,-291.38932
233.815,437.9457
234.03,403.06121
234.244,145.66351
234.458,-195.95532
234.672,133.20476
234.886,509.70808
235.101,464.60742
235.315,3.38463
235.529,-25.76884
235.743,366.93085
235.957,-49.44046
236.171,34.03314
236.385,68.66846
236.599,642.51832
236.814,210.69817
237.028,-67.8794
237.242,309.37144
237.456,179.30213
237.67,151.14536
237.884,56.20971
238.098,-6.3332
238.312,-32.49656
238.526,-39.47346
238.74,-63.64343
238.954,-154.84145
239.168,457.13217
239.382,316.34834
239.596,136.44404
239.81,-168.54608
240.024,300.40114
240.237,115.51334
240.451,-111.48502
240.665,-159.82495
240.879,252.31038
241.093,81.62555
241.307,-234.82661
241.521,-180.00812
241.734,272.24438
241.948,422.49686
242.162,-160.82165
242.376,172.82358
242.59,455.13877
242.803,534.12723
243.017,-80.33815
243.231,-248.03288
243.445,35.02984
243.658,83.61895
243.872,-214.89261
244.086,-69.8728
244.3,595.42426
244.513,92.58925
244.727,-166.80185
244.941,-70.62033
245.154,-21.03452
245.368,645.25925
245.582,103.55295
245.795,-60.90251
246.009,456.38465
246.222,615.8566
246.436,-209.90911
246.65,-210.65664
246.863,704.56288
247.077,157.87308
247.29,59.19981
247.504,-220.37446
247.717,481.05297
247.931,393.84174
248.144,-98.27875
248.358,-214.14509
248.571,566.02162
248.785,110.52985
248.998,103.30377
249.212,177.5579
249.425,196.24602
249.639,524.16023
249.852,-26.26719
250.065,-366.39097
250.279,576.98532
250.492,567.26749
250.706,-134.40911
250.919,-189.22759
251.132,380.3863
251.346,149.89948
251.559,-93.54442
251.772,819.43252
251.986,425.98531
252.199,356.4655
252.412,-243.29855
252.625,238.60576
252.839,272.74273
253.052,60.44569
253.265,-119.20944
253.478,114.76582
253.692,153.63711
253.905,453.8929
254.118,-7.3299
254.331,-91.8002
254.544,66.42588
254.758,372.4127
254.971,-75.10548
255.184,-84.07577
255.397,970.18335
255.61,190.76417
255.823,16.5909
256.036,55.71136
256.249,493.01336
256.462,663.44902
256.676,-71.11868
256.889,18.08595
257.102,774.33186
257.315,87.35658
257.528,-33.74244
257.741,-143.62858
257.954,288.19157
258.167,312.61071
258.38,3.6338
258.593,128.71962
258.806,50.47869
259.019,625.8236
259.231,190.76417
259.444,50.97704
259.657,311.36484
259.87,572.25099
260.083,126.97539
260.296,360.70148
260.509,206.96054
260.722,598.16518
260.935,7.37143
261.147,-26.26719
261.36,299.40444
261.573,812.45562
261.786,-137.15003
261.999,-56.66653
262.211,336.53151
262.424,456.63382
262.637,-112.98007
262.85,-127.93056
263.062,-115.22264
263.275,651.48862
263.488,-162.81505
263.7,187.77407
263.913,-13.06092
264.126,436.20148
264.338,377.89455
264.551,-40.47016
264.764,414.52326
264.976,647.00347
265.189,102.80542
265.402,-119.20944
265.614,281.71302
265.827,464.60742
266.039,-258.7474
266.252,-48.94211
266.465,450.40445
266.677,385.61897
266.89,38.01994
267.102,42.25592
267.315,337.52821
267.527,581.71964
267.74,-98.7771
267.952,-8.3266
268.165,252.31038
268.377,107.78892
268.589,-5.58567
268.802,-64.14178
269.014,582.96551
269.227,592.18499
269.439,-108.74409
269.651,-114.97347
269.864,261.0315
270.076,499.99026
270.289,144.16846
270.501,-20.28699
270.713,508.96056
270.926,811.20975
271.138,170.33183
271.35,-120.45531
271.562,337.27903
271.775,481.05297
271.987,176.31203
272.199,-0.85135
272.411,243.83843
272.624,417.76253
272.836,-47.19788
273.048,-142.13353
273.26,6.87308
273.472,407.29719
273.685,45.74436
273.897,105.048
274.109,449.9061
274.321,36.77407
274.533,91.59255
274.745,38.26912
274.957,289.68662
275.17,126.97539
275.382,-116.96687
275.594,-73.36125
275.806,152.39123
276.018,-16.79854
276.23,169.5843
276.442,93.58595
276.654,218.17342
276.866,484.79059
277.078,177.5579
277.29,-94.29195
277.502,189.01995
277.714,194.25262
277.926,2.38793
278.138,-171.78535
278.35,579.22789
278.562,39.01664
278.773,-84.8233
278.985,-127.43221
279.197,296.16517
279.409,363.4424
279.621,-8.57577
279.833,66.42588
280.045,165.84668
280.256,172.82358
280.468,-203.18139
280.68,-68.62693
280.892,333.79058
281.104,243.34008
281.315,107.53975
281.527,-231.83651
281.739,222.16021
281.951,454.64042
282.162,80.62885
282.374,334.78728
282.586,344.50511
282.797,147.15856
283.009,-215.39096
283.221,257.54305
283.432,547.08432
283.644,-14.30679
283.856,124.73282
284.067,-180.00812
284.279,642.7675
284.49,428.22788
284.702,-162.06753
284.914,155.13216
285.125,437.19818
285.337,-121.70119
285.548,-170.2903
285.76,-59.15828
285.971,554.06122
286.183,629.56123
286.394,-288.15004
286.606,-47.44706
286.817,351.482
287.029,465.60412
287.24,-246.03948
287.452,272.9919
287.663,826.90777
287.874,228.63876
288.086,125.97869
288.297,-25.51967
288.509,255.05131
288.72,87.35658
288.931,107.0414
289.143,290.68332
289.354,438.69323
289.565,67.67176
289.777,80.87803
289.988,-97.53122
290.199,249.32028
290.411,135.69651
290.622,62.43908
290.833,-15.30349
291.044,2.38793
291.256,85.36318
291.467,309.12227
291.678,77.14041
291.889,319.83679
292.1,303.39124
292.312,256.79553
292.523,248.57276
292.734,943.02329
292.945,-122.19954
293.156,2.6371
293.367,276.9787
293.578,222.40939
293.789,323.32524
294.001,251.81203
294.212,50.47869
294.423,-106.50152
294.634,171.07935
294.845,118.50344
295.056,44.49849
295.267,95.33018
295.478,404.30709
295.689,113.0216
295.9,334.03976
296.111,20.07935
296.322,18.08595
296.533,100.56285
296.744,138.93579
296.954,390.60247
297.165,-30.25399
297.376,199.73447
297.587,-39.97181
297.798,397.08102
298.009,260.53315
298.22,369.67177
298.431,443.9259
298.641,113.51995
298.852,342.01336
299.063,20.32852
299.274,324.07276
299.485,54.71466
299.695,389.85494
299.906,-141.88436
300.117,-64.8893
300.328,345.75098
300.538,191.01335
300.749,-89.55762
300.96,69.16681
301.171,402.56286
301.381,60.69486
301.592,312.36154
301.803,23.31862
302.013,-25.76884
302.224,192.5084
302.434,145.91269
302.645,-83.57742
302.856,563.77904
303.066,154.13546
303.277,295.66682
303.487,13.84997
303.698,225.89784
303.908,34.28232
304.119,289.9358
304.33,115.51334
304.54,296.66352
304.751,74.89783
304.961,199.23612
305.171,271.74603
305.382,-41.46686
305.592,632.05297
305.803,507.71468
306.013,403.06121
306.224,746.17509
306.434,1046.18171
306.644,524.16023
306.855,355.21963
307.065,318.09256
307.276,583.71304
307.486,452.64702
307.696,147.40774
307.907,624.07938
308.117,85.61235
308.327,596.67013
308.537,480.30544
308.748,333.54141
308.958,272.49355
309.168,246.08101
309.379,384.12392
309.589,408.79224
309.799,109.28397
310.009,203.22292
310.219,396.58267
310.43,414.02491
310.64,535.87145
310.85,213.93744
311.06,359.20643
311.27,473.07937
311.48,433.95891
311.69,192.5084
311.901,357.21303
312.111,524.65858
312.321,390.60247
312.531,433.21138
312.741,174.81698
312.951,580.97211
313.161,418.51006
313.371,313.85659
313.581,188.27242
313.791,342.51171
314.001,222.16021
314.211,241.09751
314.421,296.91269
314.631,371.416
314.841,198.23942
315.051,314.85329
315.261,403.55956
315.47,273.9886
315.68,384.37309
315.89,143.67011
316.1,-115.22264
316.31,469.34175
316.52,171.82688
316.73,201.97705
316.939,115.51334
317.149,387.61237
317.359,360.95065
317.569,412.28069
317.779,425.98531
317.988,393.34339
318.198,136.69321
318.408,363.69157
318.618,15.09585
318.827,552.81535
319.037,164.84998
319.247,488.77739
319.456,232.87474
319.666,598.16518
319.876,327.31204
320.085,481.55132
320.295,161.85988
320.505,520.67178
320.714,429.72293
320.924,491.76749
321.133,37.27242
321.343,491.76749
321.553,272.24438
321.762,146.16186
321.972,-9.3233
322.181,545.58927
322.391,433.70973
322.6,376.89785
322.81,160.61401
323.019,355.4688
323.229,382.87804
323.438,471.58432
323.648,305.63382
323.857,214.68497
324.066,95.82853
324.276,6.37473
324.485,85.86153
324.695,342.51171
324.904,237.11071
325.113,475.57112
325.323,256.29718
325.532,522.41601
325.741,175.06615
