195.513,-323.0553
195.729,-323.0553
195.945,-323.0553
196.161,-318.32097
196.378,-347.97279
196.594,-56.93647
196.81,-80.35891
197.026,43.97938
197.242,-58.6807
197.458,-6.35396
197.674,79.86057
197.89,-2.36716
198.106,111.25661
198.322,-45.7236
198.538,12.83251
198.754,-11.08828
198.97,13.58003
199.186,-34.7599
199.402,79.36222
199.618,-26.03878
199.834,55.19225
200.049,34.7599
200.265,20.80611
200.481,42.98268
200.697,270.97774
200.913,17.56683
201.129,54.44472
201.345,-44.7269
201.56,80.60809
201.776,-33.51403
201.992,19.80941
202.208,80.10974
202.424,-71.63779
202.639,-3.36386
202.855,68.39852
203.071,2.11799
203.287,43.23185
203.502,-2.11799
203.718,90.82426
203.934,53.19885
204.15,-10.09158
204.365,-65.90677
204.581,59.17905
204.797,-68.89687
205.012,-2.36716
205.228,-65.40842
205.444,-64.16254
205.659,-3.61304
205.875,63.41502
206.091,30.7731
206.306,86.08994
206.522,36.25495
206.737,9.34406
206.953,68.39852
207.168,10.34076
207.384,79.61139
207.6,18.31436
207.815,120.2269
208.031,-33.01568
208.246,-13.58003
208.462,-2.36716
208.677,-23.29786
208.893,-50.7071
209.108,12.33416
209.323,-43.23185
209.539,13.08168
209.754,88.58169
209.97,45.47442
210.185,10.34076
210.401,-76.37212
210.616,121.97113
210.831,25.29126
211.047,-28.28135
211.262,-36.00578
211.477,90.82426
211.693,-44.47773
211.908,41.98598
212.123,-15.82261
212.339,5.35726
212.554,-3.11469
212.769,84.84406
212.985,-13.33086
213.2,-66.15594
213.415,55.19225
213.63,-32.51733
213.846,-44.97607
214.061,-104.52888
214.276,51.95297
214.491,-63.16584
214.706,-37.25165
214.922,-29.52723
215.137,30.02558
215.352,-40.98928
215.567,-14.82591
215.782,56.6873
215.997,-49.7104
216.212,-70.39192
216.428,-31.02228
216.643,4.85891
216.858,-141.40677
217.073,79.86057
217.288,-64.41172
217.503,-17.81601
217.718,-103.78136
217.933,64.16254
218.148,42.23515
218.363,-21.05528
218.578,145.39357
218.793,-65.90677
219.008,-53.44802
219.223,-7.10149
219.438,-117.48598
219.653,-52.94967
219.868,40.98928
220.083,-24.54373
220.298,-7.59984
220.512,-13.58003
220.727,-62.91667
220.942,30.7731
221.157,46.47112
221.372,-68.39852
221.587,52.20215
221.802,40.24175
222.016,39.49423
222.231,2.11799
222.446,21.80281
222.661,44.47773
222.876,43.7302
223.09,-3.36386
223.305,33.51403
223.52,-22.79951
223.735,34.01238
223.949,70.39192
224.164,17.81601
224.379,5.10809
224.594,58.18235
224.808,-33.51403
225.023,14.57673
225.238,1.86881
225.452,164.08169
225.667,22.05198
225.882,46.22195
226.096,91.82096
226.311,17.56683
226.525,-23.04868
226.74,22.79951
226.955,114.99423
227.169,36.50413
227.384,-48.7137
227.598,-162.58664
227.813,-47.46782
228.027,55.44142
228.242,39.7434
228.456,-53.19885
228.671,-32.26815
228.885,48.7137
229.1,87.33581
229.314,6.35396
229.529,-25.29126
229.743,2.11799
229.958,65.40842
230.172,-60.42492
230.386,22.05198
230.601,100.79126
230.815,19.06188
231.03,60.92327
231.244,4.60974
231.458,5.85561
231.673,-37.50083
231.887,-51.45462
232.101,71.63779
232.316,-68.64769
232.53,103.53218
232.744,-149.38037
232.958,88.33251
233.173,-4.11139
233.387,-43.23185
233.601,-46.7203
233.815,162.08829
234.03,59.6774
234.244,-10.58993
234.458,-111.00743
234.672,64.66089
234.886,64.66089
235.101,68.89687
235.315,-4.36056
235.529,54.19555
235.743,72.88367
235.957,-59.6774
